0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
1203-13-  INYO CRATERS                  US-California        37.692 N 119.02  W  2629 Lava domes          Radiocarbon             D6
1203-14-  LONG VALLEY                   US-California        37.70  N 118.87  W  3390 Caldera             Pleistocene-Fumarolic   Q
1203-15-  RED CONES                     US-California        37.58  N 119.05  W  2748 Cinder cones        Holocene                U
1203-16-  UBEHEBE CRATERS               US-Calif             37.02  N 117.45  W   752 Maars               Holocene                U
1203-17-  GOLDEN TROUT CREEK            US-Calif             36.358 N 118.32  W  2886 Volcanic field      Tephrochronology        D7
1203-18-  COSO VOLC FIELD               US-California        36.03  N 117.82  W  2400 Lava domes          Pleistocene-Hot Springs Q
1203-19-  LAVIC LAKE                    US-California        34.75  N 116.625 W  1495 Volcanic field      Holocene                U
1203-20-  AMBOY                         US-California        34.55  N 115.78  W   288 Cinder cone         Holocene                U
1204-01-  SHOSHONE LAVA FIELD           US-Idaho             43.07  N 114.43  W  1525 Cinder cones        Holocene?               ?
1204-02-  CRATERS OF THE MOON           US-Idaho             43.42  N 113.50  W  2005 Cinder cones        Radiocarbon             D7
1204-03-  WAPI LAVA FIELD               US-Idaho             42.88  N 113.22  W  1604 Shield volcano      Radiocarbon             D7
1204-04-  HELL'S HALF ACRE              US-Idaho             43.50  N 112.45  W  1631 Shield volcano      Radiocarbon             D7
1205-01-  YELLOWSTONE                   US-Wyoming           44.43  N 110.67  W  2805 Calderas            Tephrochronology        D7
1206-01-  STEAMBOAT SPRINGS             US-Nevada            39.375 N 119.72  W  1415 Lava domes          Pleistocene-Fumarolic   Q
1206-02-  LUNAR CRATER FIELD            US-Nevada            38.48  N 115.97  W  2255 Cinder cones        Holocene?               ?
1206-03-  CRATER FLAT                   US-Nevada            36.77  N 116.55  W  1128 Volcanic field      Holocene?               ?
1207-01-  SANTA CLARA                   US-Utah              37.257 N 113.625 W  1465 Volcanic field      Holocene                U
1207-02-  KOLOB                         US-Utah              37.33  N 113.12  W  2727 Volcanic field      Holocene?               ?
1207-03-  BALD KNOLL                    US-Utah              37.328 N 112.408 W  2135 Cinder cones        Holocene?               ?
1207-04-  MARKAGUNT PLATEAU             US-Utah              37.58  N 112.67  W  2840 Volcanic field      Dendrochronology        D6
1207-05-  BLACK ROCK DESERT             US-Utah              38.97  N 112.50  W  1800 Volcanic field      Radiocarbon             D6
1208-01-  DOTSERO                       US-Colorado          39.65  N 107.03  W  2250 Explosion crater    Radiocarbon             D7
1209-01-  UINKARET FIELD                US-Arizona           36.38  N 113.13  W  1555 Volcanic field      Holocene                U
1209-02-  SUNSET CRATER                 US-Arizona           35.37  N 111.50  W  2447 Cinder cone         Dendrochronology        D6
1210-01-  CARRIZOZO                     US-New Mexico        33.78  N 105.93  W  1731 Cinder cone         Holocene                U
1210-02-  ZUNI-BANDERA                  US-New Mexico        34.80  N 108.00  W  2550 Volcanic field      Anthropology            D7
1210-03-  VALLES CALDERA                US-New Mexico        35.87  N 106.57  W  3430 Caldera             Pleistocene-Fumarolic   Q
1210-04-  RATON-CLAYTON                 US-New Mexico        36.42  N 104.08  W  3350 Volcanic field      Tephrochronology        D7
1301-01-  UNNAMED                       Pacific-NE           46.52  N 129.58  W -2400 Submarine volcano   Historical              D1
1301-02-  UNNAMED                       Pacific-NE           45.03  N 130.20  W -2300 Submarine volcano   Historical              D1
1301-03-  UNNAMED                       Pacific-NE           31.75  N 124.25  W -2533 Submarine volcano ? Uncertain               ?
1302-00-  LOIHI SEAMOUNT                Hawaiian Is          18.92  N 155.27  W  -980 Submarine volcano   Seismicity              U
1302-01-  KILAUEA                       Hawaiian Is          19.425 N 155.292 W  1222 Shield volcano      Historical              D1
1302-02=  MAUNA LOA                     Hawaiian Is          19.475 N 155.608 W  4170 Shield volcano      Historical              D1
1302-03-  MAUNA KEA                     Hawaiian Is          19.82  N 155.47  W  4206 Shield volcano      Radiocarbon             D7
1302-04-  HUALALAI                      Hawaiian Is          19.692 N 155.87  W  2523 Shield volcano      Historical              D3
1302-05-  KAHOOLAWE                     Hawaiian Is          20.57  N 156.57  W   450 Shield volcano      Holocene?               ?
1302-06-  HALEAKALA                     Hawaiian Is          20.708 N 156.25  W  3055 Shield volcano      Historical              D4
1302-07-  KOOLAU                        Hawaiian Is          21.37  N 157.80  W   941 Shield volcano      Holocene?               ?
1302-08-  UNNAMED                       Hawaiian Is          21.75  N 158.75  W -3000 Submarine volcano   Uncertain               ?
1302-09-  UNNAMED                       Hawaiian Is          23.58  N 163.83  W -4000 Submarine volcano   Historical              D2
1303-01-  UNNAMED                       Pacific-E             9.82  N 104.30  W -2500 Submarine volcano   Historical              D1
1303-02-  GALAPAGOS RIFT                Pacific-E             0.792 N  86.15  W -2500 Submarine volcano   Holocene                U
1303-03-  TEAHITIA                      Society Is-C Pac     17.57  S 148.85  W -1600 Submarine volcano   Seismicity              U
1303-04-  ROCARD                        Society Is-C Pac     17.642 S 148.60  W -2100 Submarine volcano   Seismicity              U
1303-05-  MOUA PIHAA                    Society Is-C Pac     18.32  S 148.67  W  -180 Submarine volcano   Seismicity              U
1303-06-  MEHETIA                       Society Is-C Pac     17.87  S 148.07  W   435 Stratovolcano       Anthropology            U
1303-07-  MACDONALD                     Austral Is-C Pac     28.98  S 140.25  W   -50 Submarine volcano   Hydrophonic             D1
1303-08-  EASTER ISLAND                 Pacific-C            27.12  S 109.45  W   530 Shield volcanoes    Holocene                U
1304-01-  ANTIPODES ISLAND              Pacific-S            49.68  S 178.77  E   402 Pyroclastic cones   Holocene?               ?
1304-02-  UNNAMED                       Pacific-S            53.90  S 140.30  W -1000 Submarine volcano   Uncertain               ?
1304-03-  UNNAMED                       Pacific-S            55.97  S 143.17  W       Submarine volcano   Uncertain               ?
1401-00-  PRIETO, CERRO                 Mexico               32.418 N 115.305 W   410 Cinder cone         Holocene                U
1401-001  PINACATE PEAKS                Mexico               31.773 N 113.498 W  1200 Cinder cones        Historical              D2
1401-002  SAN QUINTIN VOLC FIELD        Mexico               30.468 N 115.996 W   267 Cinder cones        Holocene                U
1401-003  SAN LUIS GONZAGA, ISLA        Mexico               29.814 N 114.384 W   160 Explosion craters   Holocene                U
1401-004  JARAQUAY VOLC FIELD           Mexico               29.33  N 114.50  W   960 Cinder cones        Holocene                U
1401-005  CORONADO                      Mexico               29.08  N 113.513 W   460 Stratovolcano       Fumarolic               U
1401-006  GUADELUPE                     Mexico               29.07  N 118.28  W  1100 Shield volcano      Holocene                U
1401-007  SAN BORJA VOLC FIELD          Mexico               28.50  N 113.75  W       Cinder cones        Holocene                U
1401-008  UNNAMED                       Mexico               28.00  N 115.00  W       Submarine volcano ? Uncertain               ?
1401-01=  TRES VIRGENES                 Mexico               27.47  N 112.591 W  1940 Stratovolcano       Historical              D4
1401-011  TORTUGA, ISLA                 Mexico               27.392 N 111.858 W   310 Shield volcano      Holocene                U
1401-02=  BARCENA                       Mexico-Is            19.30  N 110.82  W   332 Cinder cones        Historical              D2
1401-021  SOCORRO                       Mexico-Is            18.78  N 110.95  W  1050 Shield volcano      Historical              D1
1401-022  DURANGO VOLC FIELD            Mexico               24.15  N 104.45  W  2075 Cinder cones        Holocene                U
1401-023  SANGANGUEY                    Mexico               21.45  N 104.73  W  2353 Stratovolcano       Holocene                U
1401-024  TEPETILTIC, VOLCAN            Mexico               21.27  N 104.70  W  2020 Stratovolcano       Holocene                U
1401-03=  CEBORUCO, VOLCAN              Mexico               21.125 N 104.50  W  2164 Stratovolcano       Historical              D3
1401-031  MASCOTA VOLC FIELD            Mexico               20.62  N 104.83  W  2540 Shield volcanoes    Holocene                U
1401-04=  COLIMA VOLC COMPLEX           Mexico               19.514 N 103.62  W  4100 Stratovolcano       Historical              D1
1401-06=  MICHOACAN-GUANAJUATO          Mexico               19.48  N 102.25  W  3170 Cinder cones        Historical              D2
1401-061  JOCOTITLAN                    Mexico               19.724 N  99.757 W  3950 Stratovolcano       Radiocarbon             D6
1401-07-  HOLOTEPEC                     Mexico               19.08  N  99.48  W  3000 Volcanic field      Radiocarbon             D7
1401-08=  CHICHINAUTZIN                 Mexico               19.08  N  99.13  W  3930 Volcanic field      Radiocarbon             D7
1401-081  TENAYO GROUP                  Mexico               19.17  N  98.82  W  3080 Cinder cones        Holocene                U
1401-082  SANTA CATARINA RANGE          Mexico               19.32  N  99.00  W  2734 Volcanic field      Anthropology            U
1401-083  GORDO, CERRO                  Mexico               19.75  N  98.808 W  3046 Cinder cone         Holocene                U
1401-084  PITOS, SIERRA DE LAS          Mexico               19.923 N  98.747 W  3000 Unknown             Holocene                U
